I0129 17:10:43.741147     1 daemon.cc:318] running in the foreground
I0129 17:10:43.791170     1 daemon.cc:1439] the latest proposed configuration is configuration(cluster=14743427783249990189, prev_token=8232372956669831928, this_token=8232372956669831928, version=11, command=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387], config=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387], members=[chain_node(bind_to=192.168.100.2:1982, token=372708710594940062), chain_node(bind_to=192.168.100.3:1982, token=2635933066124638357), chain_node(bind_to=192.168.100.1:1982, token=9248345104831381057), chain_node(bind_to=192.168.100.4:1982, token=9469506231137051387), chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508)])
W0129 17:10:43.791185     1 daemon.cc:1445] the most recently deployed configuration can tolerate at most 1 failures which is less than the 2 failures the cluster is expected to tolerate; bring 1 more servers online to restore 2-fault tolerance
I0129 17:10:43.791229     1 daemon.cc:2275] we are chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508) and here's some info: issued <=1 | acked <=1
I0129 17:10:43.791240     1 daemon.cc:2278] our stable configuration is configuration(cluster=14743427783249990189, prev_token=8232372956669831928, this_token=8232372956669831928, version=11, command=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387], config=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387], members=[chain_node(bind_to=192.168.100.2:1982, token=372708710594940062), chain_node(bind_to=192.168.100.3:1982, token=2635933066124638357), chain_node(bind_to=192.168.100.1:1982, token=9248345104831381057), chain_node(bind_to=192.168.100.4:1982, token=9469506231137051387), chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508)])
I0129 17:10:43.791254     1 daemon.cc:2279] the suffix of the chain stabilized through 0
I0129 17:10:43.817541     1 daemon.cc:960] received proposal 13098614475902745636:1422551451601902619 from server=9469506231137051387
I0129 17:10:43.817596     1 daemon.cc:1115] proposal 13098614475902745636:1422551451601902619 hit the config_tail; adopting
I0129 17:10:43.817610     1 daemon.cc:1372] deploying configuration configuration(cluster=14743427783249990189, prev_token=8232372956669831928, this_token=8232372956669831928, version=12, command=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387], config=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], members=[chain_node(bind_to=192.168.100.2:1982, token=372708710594940062), chain_node(bind_to=192.168.100.3:1982, token=2635933066124638357), chain_node(bind_to=192.168.100.1:1982, token=9248345104831381057), chain_node(bind_to=192.168.100.4:1982, token=9469506231137051387), chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508)])
I0129 17:10:43.817682     1 daemon.cc:1438] the latest stable configuration is configuration(cluster=14743427783249990189, prev_token=8232372956669831928, this_token=8232372956669831928, version=12, command=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387], config=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], members=[chain_node(bind_to=192.168.100.2:1982, token=372708710594940062), chain_node(bind_to=192.168.100.3:1982, token=2635933066124638357), chain_node(bind_to=192.168.100.1:1982, token=9248345104831381057), chain_node(bind_to=192.168.100.4:1982, token=9469506231137051387), chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508)])
I0129 17:10:43.817695     1 daemon.cc:1439] the latest proposed configuration is configuration(cluster=14743427783249990189, prev_token=8232372956669831928, this_token=8232372956669831928, version=12, command=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387], config=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], members=[chain_node(bind_to=192.168.100.2:1982, token=372708710594940062), chain_node(bind_to=192.168.100.3:1982, token=2635933066124638357), chain_node(bind_to=192.168.100.1:1982, token=9248345104831381057), chain_node(bind_to=192.168.100.4:1982, token=9469506231137051387), chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508)])
I0129 17:10:43.817704     1 daemon.cc:1454] the most recently deployed configuration can tolerate the expected 2 failures
I0129 17:10:43.818060     1 daemon.cc:2341] received request for healing from our predecessor 9469506231137051387 with healing_id=0, but that token is too low; requesting a retry
I0129 17:10:43.818161     1 daemon.cc:2354] resetting healing process with our predecessor 9469506231137051387: healing_id=2 to_ack=1
I0129 17:10:43.819372    10 object_manager.cc:1061] spawning worker thread for object 7528171833139684728
I0129 17:10:43.819408     1 daemon.cc:2228] registering client 12544465282417444959
I0129 17:10:43.819422    10 object_manager.cc:1133] hyperdex:init @ 2: initializing HyperDex cluster with id 8330260271332897533
I0129 17:10:43.819433    10 object_manager.cc:1133] hyperdex:init @ 2: issuing new configuration version 1
I0129 17:10:43.819443    10 object_manager.cc:1133] hyperdex:init @ 2: acked through version 1
I0129 17:10:43.819452    10 object_manager.cc:1133] hyperdex:init @ 2: stable through version 1
I0129 17:10:43.819488    10 object_manager.cc:1133] hyperdex:server_register @ 4: registered server(2395630256107978415)
I0129 17:10:43.819499    10 object_manager.cc:1133] hyperdex:server_register @ 4: issuing new configuration version 2
I0129 17:10:43.819506    10 object_manager.cc:1133] hyperdex:server_register @ 4: acked through version 2
I0129 17:10:43.819514    10 object_manager.cc:1133] hyperdex:server_register @ 4: stable through version 2
I0129 17:10:43.819551    10 object_manager.cc:1133] hyperdex:server_online @ 7: changing server(2395630256107978415) from ASSIGNED to AVAILABLE
I0129 17:10:43.819564    10 object_manager.cc:1133] hyperdex:server_online @ 7: issuing new configuration version 3
I0129 17:10:43.819572    10 object_manager.cc:1133] hyperdex:server_online @ 7: acked through version 3
I0129 17:10:43.819579    10 object_manager.cc:1133] hyperdex:server_online @ 7: stable through version 3
I0129 17:10:43.819638     1 daemon.cc:2228] registering client 18141877202091331011
I0129 17:10:43.819685     1 daemon.cc:2228] registering client 6189447339079047889
I0129 17:10:43.819742    10 object_manager.cc:1133] hyperdex:server_register @ 16: registered server(8539336174056787565)
I0129 17:10:43.819771    10 object_manager.cc:1133] hyperdex:server_register @ 16: issuing new configuration version 4
I0129 17:10:43.819780    10 object_manager.cc:1133] hyperdex:server_register @ 16: acked through version 4
I0129 17:10:43.819798    10 object_manager.cc:1133] hyperdex:server_register @ 16: stable through version 4
I0129 17:10:43.819880    10 object_manager.cc:1133] hyperdex:server_online @ 22: changing server(8539336174056787565) from ASSIGNED to AVAILABLE
I0129 17:10:43.819891    10 object_manager.cc:1133] hyperdex:server_online @ 22: issuing new configuration version 5
I0129 17:10:43.819896    10 object_manager.cc:1133] hyperdex:server_online @ 22: acked through version 5
I0129 17:10:43.819900    10 object_manager.cc:1133] hyperdex:server_online @ 22: stable through version 5
I0129 17:10:43.820029     1 daemon.cc:2228] registering client 11593390091840230707
I0129 17:10:43.820075     1 daemon.cc:2228] registering client 12922653666599836827
I0129 17:10:43.820132     1 daemon.cc:2228] registering client 1475056588003058819
I0129 17:10:43.820211    10 object_manager.cc:1133] hyperdex:server_register @ 34: registered server(16158875922991214088)
I0129 17:10:43.820231    10 object_manager.cc:1133] hyperdex:server_register @ 34: issuing new configuration version 6
I0129 17:10:43.820240    10 object_manager.cc:1133] hyperdex:server_register @ 34: acked through version 6
I0129 17:10:43.820247    10 object_manager.cc:1133] hyperdex:server_register @ 34: stable through version 6
I0129 17:10:43.820379    10 object_manager.cc:1133] hyperdex:server_online @ 43: changing server(16158875922991214088) from ASSIGNED to AVAILABLE
I0129 17:10:43.820390    10 object_manager.cc:1133] hyperdex:server_online @ 43: issuing new configuration version 7
I0129 17:10:43.820394    10 object_manager.cc:1133] hyperdex:server_online @ 43: acked through version 7
I0129 17:10:43.820399    10 object_manager.cc:1133] hyperdex:server_online @ 43: stable through version 7
I0129 17:10:43.820936     1 daemon.cc:2228] registering client 3943434660825250831
I0129 17:10:43.821539     1 daemon.cc:2439] the connection with the prev node is 100% healed
I0129 17:10:43.821012    10 object_manager.cc:1133] hyperdex:server_suspect @ 55: changing server(2395630256107978415) from AVAILABLE to NOT_AVAILABLE because we suspect it failed
I0129 17:10:43.821574    10 object_manager.cc:1133] hyperdex:server_suspect @ 55: issuing new configuration version 8
I0129 17:10:43.821583    10 object_manager.cc:1133] hyperdex:server_suspect @ 55: acked through version 8
I0129 17:10:43.821591    10 object_manager.cc:1133] hyperdex:server_suspect @ 55: stable through version 8
I0129 17:10:43.821671    10 object_manager.cc:1133] hyperdex:server_online @ 63: changing server(2395630256107978415) from NOT_AVAILABLE to AVAILABLE
I0129 17:10:43.821684    10 object_manager.cc:1133] hyperdex:server_online @ 63: issuing new configuration version 9
I0129 17:10:43.821693    10 object_manager.cc:1133] hyperdex:server_online @ 63: acked through version 9
I0129 17:10:43.821701    10 object_manager.cc:1133] hyperdex:server_online @ 63: stable through version 9
I0129 17:10:43.821828    10 object_manager.cc:1133] hyperdex:server_register @ 77: registered server(12510606492955937114)
I0129 17:10:43.821841    10 object_manager.cc:1133] hyperdex:server_register @ 77: issuing new configuration version 10
I0129 17:10:43.821851    10 object_manager.cc:1133] hyperdex:server_register @ 77: acked through version 10
I0129 17:10:43.821859    10 object_manager.cc:1133] hyperdex:server_register @ 77: stable through version 10
I0129 17:10:43.821971    10 object_manager.cc:1133] hyperdex:server_online @ 89: changing server(12510606492955937114) from ASSIGNED to AVAILABLE
I0129 17:10:43.821985    10 object_manager.cc:1133] hyperdex:server_online @ 89: issuing new configuration version 11
I0129 17:10:43.821992    10 object_manager.cc:1133] hyperdex:server_online @ 89: acked through version 11
I0129 17:10:43.822021    10 object_manager.cc:1133] hyperdex:server_online @ 89: stable through version 11
I0129 17:10:44.161720     1 daemon.cc:960] received proposal 7480397720549979252:1422551451995133617 from server=9469506231137051387
I0129 17:10:44.161756     1 daemon.cc:1115] proposal 7480397720549979252:1422551451995133617 hit the config_tail; adopting
I0129 17:10:44.161767     1 daemon.cc:1372] deploying configuration configuration(cluster=14743427783249990189, prev_token=8232372956669831928, this_token=8232372956669831928, version=13, command=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], config=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], members=[chain_node(bind_to=192.168.100.2:1982, token=372708710594940062), chain_node(bind_to=192.168.100.3:1982, token=2635933066124638357), chain_node(bind_to=192.168.100.1:1982, token=9248345104831381057), chain_node(bind_to=192.168.100.4:1982, token=9469506231137051387), chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508)])
I0129 17:10:44.161841     1 daemon.cc:1438] the latest stable configuration is configuration(cluster=14743427783249990189, prev_token=8232372956669831928, this_token=8232372956669831928, version=13, command=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], config=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], members=[chain_node(bind_to=192.168.100.2:1982, token=372708710594940062), chain_node(bind_to=192.168.100.3:1982, token=2635933066124638357), chain_node(bind_to=192.168.100.1:1982, token=9248345104831381057), chain_node(bind_to=192.168.100.4:1982, token=9469506231137051387), chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508)])
I0129 17:10:44.161854     1 daemon.cc:1439] the latest proposed configuration is configuration(cluster=14743427783249990189, prev_token=8232372956669831928, this_token=8232372956669831928, version=13, command=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], config=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], members=[chain_node(bind_to=192.168.100.2:1982, token=372708710594940062), chain_node(bind_to=192.168.100.3:1982, token=2635933066124638357), chain_node(bind_to=192.168.100.1:1982, token=9248345104831381057), chain_node(bind_to=192.168.100.4:1982, token=9469506231137051387), chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508)])
I0129 17:10:44.161864     1 daemon.cc:1454] the most recently deployed configuration can tolerate the expected 2 failures
I0129 17:10:44.161933     1 daemon.cc:2548] command tail stabilizes at configuration 13
I0129 17:10:44.162160     1 daemon.cc:2354] resetting healing process with our predecessor 9469506231137051387: healing_id=3 to_ack=106
I0129 17:10:44.162211     1 daemon.cc:2439] the connection with the prev node is 100% healed
I0129 17:10:44.219950     1 daemon.cc:775] providing configuration to 2/192.168.100.5:51923 as part of the bootstrap process
I0129 17:10:44.220656     1 daemon.cc:2228] registering client 4459588186803520492
I0129 17:10:44.221664    10 object_manager.cc:1133] hyperdex:server_register @ 107: registered server(2195624895819961557)
I0129 17:10:44.221675    10 object_manager.cc:1133] hyperdex:server_register @ 107: issuing new configuration version 12
I0129 17:10:44.221679    10 object_manager.cc:1133] hyperdex:server_register @ 107: acked through version 12
I0129 17:10:44.221684    10 object_manager.cc:1133] hyperdex:server_register @ 107: stable through version 12
I0129 17:10:44.250977    10 object_manager.cc:1133] hyperdex:server_online @ 122: changing server(2195624895819961557) from ASSIGNED to AVAILABLE
I0129 17:10:44.250999    10 object_manager.cc:1133] hyperdex:server_online @ 122: issuing new configuration version 13
I0129 17:10:44.251013    10 object_manager.cc:1133] hyperdex:server_online @ 122: acked through version 13
I0129 17:10:44.251020    10 object_manager.cc:1133] hyperdex:server_online @ 122: stable through version 13
I0129 17:10:59.918064    10 object_manager.cc:1133] hyperdex:alarm @ 142: establishing checkpoint 1
I0129 17:10:59.918097    10 object_manager.cc:1133] hyperdex:alarm @ 142: checkpoint 1 done
I0129 17:11:00.000769     1 daemon.cc:2275] we are chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508) and here's some info: issued <=148 | acked <=148
I0129 17:11:00.000818     1 daemon.cc:2278] our stable configuration is configuration(cluster=14743427783249990189, prev_token=8232372956669831928, this_token=8232372956669831928, version=13, command=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], config=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], members=[chain_node(bind_to=192.168.100.2:1982, token=372708710594940062), chain_node(bind_to=192.168.100.3:1982, token=2635933066124638357), chain_node(bind_to=192.168.100.1:1982, token=9248345104831381057), chain_node(bind_to=192.168.100.4:1982, token=9469506231137051387), chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508)])
I0129 17:11:00.000852     1 daemon.cc:2279] the suffix of the chain stabilized through 13
I0129 17:11:15.000337     1 daemon.cc:2765] session for 18141877202091331011 timed out
I0129 17:11:15.001020     1 daemon.cc:2236] disconnecting client 18141877202091331011
I0129 17:11:15.001072     1 daemon.cc:2236] disconnecting client 11593390091840230707
I0129 17:11:15.001118     1 daemon.cc:2236] disconnecting client 12544465282417444959
I0129 17:11:30.168421    10 object_manager.cc:1133] hyperdex:alarm @ 151: establishing checkpoint 2
I0129 17:11:30.168447    10 object_manager.cc:1133] hyperdex:alarm @ 151: checkpoint 2 done
I0129 17:11:30.168459    10 object_manager.cc:1133] hyperdex:alarm @ 151: garbage collect <= checkpoint 1
I0129 17:12:00.000823     1 daemon.cc:2275] we are chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508) and here's some info: issued <=157 | acked <=157
I0129 17:12:00.000874     1 daemon.cc:2278] our stable configuration is configuration(cluster=14743427783249990189, prev_token=8232372956669831928, this_token=8232372956669831928, version=13, command=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], config=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], members=[chain_node(bind_to=192.168.100.2:1982, token=372708710594940062), chain_node(bind_to=192.168.100.3:1982, token=2635933066124638357), chain_node(bind_to=192.168.100.1:1982, token=9248345104831381057), chain_node(bind_to=192.168.100.4:1982, token=9469506231137051387), chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508)])
I0129 17:12:00.000910     1 daemon.cc:2279] the suffix of the chain stabilized through 13
I0129 17:12:00.417865    10 object_manager.cc:1133] hyperdex:alarm @ 157: establishing checkpoint 3
I0129 17:12:00.417887    10 object_manager.cc:1133] hyperdex:alarm @ 157: checkpoint 3 done
I0129 17:12:00.417899    10 object_manager.cc:1133] hyperdex:alarm @ 157: garbage collect <= checkpoint 2
I0129 17:12:30.668653    10 object_manager.cc:1133] hyperdex:alarm @ 163: establishing checkpoint 4
I0129 17:12:30.668681    10 object_manager.cc:1133] hyperdex:alarm @ 163: checkpoint 4 done
I0129 17:12:30.668694    10 object_manager.cc:1133] hyperdex:alarm @ 163: garbage collect <= checkpoint 3
I0129 17:13:00.000720     1 daemon.cc:2275] we are chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508) and here's some info: issued <=169 | acked <=169
I0129 17:13:00.000776     1 daemon.cc:2278] our stable configuration is configuration(cluster=14743427783249990189, prev_token=8232372956669831928, this_token=8232372956669831928, version=13, command=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], config=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], members=[chain_node(bind_to=192.168.100.2:1982, token=372708710594940062), chain_node(bind_to=192.168.100.3:1982, token=2635933066124638357), chain_node(bind_to=192.168.100.1:1982, token=9248345104831381057), chain_node(bind_to=192.168.100.4:1982, token=9469506231137051387), chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508)])
I0129 17:13:00.000804     1 daemon.cc:2279] the suffix of the chain stabilized through 13
I0129 17:13:00.918472    10 object_manager.cc:1133] hyperdex:alarm @ 169: establishing checkpoint 5
I0129 17:13:00.918495    10 object_manager.cc:1133] hyperdex:alarm @ 169: checkpoint 5 done
I0129 17:13:00.918509    10 object_manager.cc:1133] hyperdex:alarm @ 169: garbage collect <= checkpoint 4
I0129 17:13:31.168607    10 object_manager.cc:1133] hyperdex:alarm @ 175: establishing checkpoint 6
I0129 17:13:31.168639    10 object_manager.cc:1133] hyperdex:alarm @ 175: checkpoint 6 done
I0129 17:13:31.168650    10 object_manager.cc:1133] hyperdex:alarm @ 175: garbage collect <= checkpoint 5
I0129 17:13:50.979018     1 daemon.cc:2228] registering client 6931226379390448456
I0129 17:13:55.823619     1 daemon.cc:2228] registering client 17166241862669995379
I0129 17:14:00.000465     1 daemon.cc:2275] we are chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508) and here's some info: issued <=185 | acked <=185
I0129 17:14:00.000516     1 daemon.cc:2278] our stable configuration is configuration(cluster=14743427783249990189, prev_token=8232372956669831928, this_token=8232372956669831928, version=13, command=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], config=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], members=[chain_node(bind_to=192.168.100.2:1982, token=372708710594940062), chain_node(bind_to=192.168.100.3:1982, token=2635933066124638357), chain_node(bind_to=192.168.100.1:1982, token=9248345104831381057), chain_node(bind_to=192.168.100.4:1982, token=9469506231137051387), chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508)])
I0129 17:14:00.000550     1 daemon.cc:2279] the suffix of the chain stabilized through 13
I0129 17:14:01.418710    10 object_manager.cc:1133] hyperdex:alarm @ 185: establishing checkpoint 7
I0129 17:14:01.418733    10 object_manager.cc:1133] hyperdex:alarm @ 185: checkpoint 7 done
I0129 17:14:01.418745    10 object_manager.cc:1133] hyperdex:alarm @ 185: garbage collect <= checkpoint 6
I0129 17:14:21.167592     1 daemon.cc:2236] disconnecting client 6931226379390448456
I0129 17:14:26.000638     1 daemon.cc:2765] session for 17166241862669995379 timed out
I0129 17:14:26.001198     1 daemon.cc:2236] disconnecting client 17166241862669995379
I0129 17:14:31.668512    10 object_manager.cc:1133] hyperdex:alarm @ 193: establishing checkpoint 8
I0129 17:14:31.668534    10 object_manager.cc:1133] hyperdex:alarm @ 193: checkpoint 8 done
I0129 17:14:31.668547    10 object_manager.cc:1133] hyperdex:alarm @ 193: garbage collect <= checkpoint 7
I0129 17:14:47.300534     1 daemon.cc:2228] registering client 2022948509344926821
I0129 17:14:47.302400    10 object_manager.cc:1133] hyperdex:space_add @ 201: successfully added space "usertable" with space(1)
I0129 17:14:47.302422    10 object_manager.cc:1133] hyperdex:space_add @ 201: issuing new configuration version 14
I0129 17:14:47.304738    10 object_manager.cc:1133] hyperdex:config_stable @ 215: stable through version 14
I0129 17:14:47.304765    10 object_manager.cc:1133] hyperdex:config_ack @ 216: acked through version 14
I0129 17:15:00.000885     1 daemon.cc:2275] we are chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508) and here's some info: issued <=217 | acked <=217
I0129 17:15:00.000934     1 daemon.cc:2278] our stable configuration is configuration(cluster=14743427783249990189, prev_token=8232372956669831928, this_token=8232372956669831928, version=13, command=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], config=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], members=[chain_node(bind_to=192.168.100.2:1982, token=372708710594940062), chain_node(bind_to=192.168.100.3:1982, token=2635933066124638357), chain_node(bind_to=192.168.100.1:1982, token=9248345104831381057), chain_node(bind_to=192.168.100.4:1982, token=9469506231137051387), chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508)])
I0129 17:15:00.000967     1 daemon.cc:2279] the suffix of the chain stabilized through 13
I0129 17:15:01.919123    10 object_manager.cc:1133] hyperdex:alarm @ 217: establishing checkpoint 9
I0129 17:15:01.920109    10 object_manager.cc:1133] hyperdex:checkpoint_stable @ 222: checkpoint 9 done
I0129 17:15:01.920130    10 object_manager.cc:1133] hyperdex:checkpoint_stable @ 222: garbage collect <= checkpoint 8
I0129 17:15:02.555377     1 daemon.cc:2228] registering client 16643863450001938039
I0129 17:15:32.168625    10 object_manager.cc:1133] hyperdex:alarm @ 225: establishing checkpoint 10
I0129 17:15:32.169695    10 object_manager.cc:1133] hyperdex:checkpoint_stable @ 230: checkpoint 10 done
I0129 17:15:32.169716    10 object_manager.cc:1133] hyperdex:checkpoint_stable @ 230: garbage collect <= checkpoint 9
I0129 17:15:33.000860     1 daemon.cc:2765] session for 16643863450001938039 timed out
I0129 17:15:33.001380     1 daemon.cc:2236] disconnecting client 16643863450001938039
I0129 17:16:00.000937     1 daemon.cc:2275] we are chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508) and here's some info: issued <=232 | acked <=232
I0129 17:16:00.000988     1 daemon.cc:2278] our stable configuration is configuration(cluster=14743427783249990189, prev_token=8232372956669831928, this_token=8232372956669831928, version=13, command=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], config=[9248345104831381057, 372708710594940062, 2635933066124638357, 9469506231137051387, 13326773463663920508], members=[chain_node(bind_to=192.168.100.2:1982, token=372708710594940062), chain_node(bind_to=192.168.100.3:1982, token=2635933066124638357), chain_node(bind_to=192.168.100.1:1982, token=9248345104831381057), chain_node(bind_to=192.168.100.4:1982, token=9469506231137051387), chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508)])
I0129 17:16:00.001018     1 daemon.cc:2279] the suffix of the chain stabilized through 13
I0129 17:16:02.418954    10 object_manager.cc:1133] hyperdex:alarm @ 232: establishing checkpoint 11
I0129 17:16:02.419998    10 object_manager.cc:1133] hyperdex:checkpoint_stable @ 237: checkpoint 11 done
I0129 17:16:02.420017    10 object_manager.cc:1133] hyperdex:checkpoint_stable @ 237: garbage collect <= checkpoint 10
I0129 17:16:32.668812    10 object_manager.cc:1133] hyperdex:alarm @ 238: establishing checkpoint 12
I0129 17:16:32.669745    10 object_manager.cc:1133] hyperdex:checkpoint_stable @ 243: checkpoint 12 done
I0129 17:16:32.669765    10 object_manager.cc:1133] hyperdex:checkpoint_stable @ 243: garbage collect <= checkpoint 11
I0129 17:17:00.000041     1 daemon.cc:2275] we are chain_node(bind_to=192.168.100.5:1982, token=13326773463663920508) and here's some info: issued <=244 | acked <=244
